ID;Jaar;Plaats uitgave;Boekverkoper;Auteur;Titel;Formaat;Vindplaats;Bijwerk;Figure;Plaats druk;Drukker;Stijl
BDA:697;1692;Leiden;Johannes van Hoogeveen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Schrickel Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 'sGravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten  afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede op wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantszvan Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede Drie mannen met een wapen in het midden waarin een ander wapen staat met de preuk: Eendracht maeckt Macht]| t' AMSTERDAM,| By Gillis Joosten  Zaagman, Boeck verkooper, woont op de Voor burghwal.||;4o:A D 4;GAL Rechterlijk archief inv. nr. 198;;;Amsterdam;Gillis Joosten Saeghman;
BDA:698;1692;Leiden;Johannes van Hoogeveen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Schrickel Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 'sGravenhage, Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten  afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en Ondergang. Alsmede op wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantszvan Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede Drie mannen met een wapen in het midden waarin een ander wapen staat met de preuk: Eendracht maeckt Macht]| t' AMSTERDAM,| By Gillis Joosten  Zaagman, Boeck verkooper, woont op de Voor burghwal.||;4o:A D 4;GAL Rechterlijk archief inv. nr. 198;;;Amsterdam;Gillis Joosten Saeghman;
BDA:699;1692;Amsterdam;Jacob van Royen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] ALMANACH,| Na de Nieuw en Ouden stijl,| Op 't Schrickel Iaer onses Heeren| JESU CHRISTI, 1692.| Beginnende met den 1. Ianuari, 1692.| en eyndigende met den  28. Februari, 1693.| Voorsien met al de Iaer marcten. Paerde | de, Beeste, en Leer marcten.| Oock de Vacantien voor den Hove van| Hollandt, etc. de Poort klock van Amsterdam,| 't Varen van de  Treck schuyten, 't Reysen| der Posten en Boden, de Post wagen van| Amsterdam op 's Gravenhage en Aern | hem, etc. Nevens de uuren van de| Maens op en ondergangh.| Door Pieter van Nierop.| [houtsnede koopmansbeurs met daarin Ao 1692]| t' AMSTERDAM,| [lijn]| By Jacob van Royen, in de Kalver | straet, by het Wees huys.||;12o:[A] 12;GAA IJ 1 1692;Vier bijwerkjes: A B 12 NAAM WYSER, [...] t' Amsterdam [...] Jacob van Royen [...]. En: A 12 Naem Register Van al de Predikanten, [...] t' Amsterdam, By Jacob van Royen [...]. A 12 Lyste Van de Capiteinen [...] t' Amsterdam, gedruckt by Jacob van Royen [...]. En: A B 6 Ordonnantie van de Krygs Raad, [...];;;;
BDA:700;1692;Kampen;Casparus Cotius;Sjoerd Hayes;(fol. A1r) [in zwart en rood] NIEUWE CAMPER| Schrijf | ALMANACH,| Na de Oude en Nieuwe Stijl op het| Schrickel Iaer onses Heeren| Iesu Christi 1692.| Versien met de Jaer  Paerde  Beeste  en Leer | Marckten, nevens de dagelijckse Uuren| van des Maens Op  en Onder gangh.| Als mede een Tafel van de Sons op  en onder gang.| Door Mr. S.HAYES, Organ. Mathem.| Hier achter is by gevoeght  d'Ordre op het varen| der Treck Schuyten, als mede den Hoveniers | Almanach, en eenige Specie Tafelen, nevens| Een Chronijxken en Italiaense Waersegger.| [houtsnede wapen van Kampen, tussen twee  leeuwen die een kroon dragen]| Te CAMPEN,| By CASPARUS COTIUS, Boeckdrucker| in de Broederstraet, Met Privilege.||;12o:A 12;FWA N F4 572;Een bijwerkje: A 12: Tijdt wijser, door C. Cotius in Kampen.;AFBEELDING  102,1-102,3 [KOPIEEN];;;
BDA:701;1692;Onbekend;George Jafon;Giovanni Antonio Magini;(fol. A1r) Den Grooten Oprechten Onvervalsten| Italiaenschen Waer Segger,| Of Prognosticatie op 't Schrickel jaer 1692.| Beschreven door den Hoogh geleerden D. Anthonio Magino,  Proffessoor| en Mathematicus der Stadt Bolonia, in Lombardyen.| Daer nevens de Beschryvende van den Ouden ende Nieuwen stijl. Den Almanach.| De Eclipsen. Water getyden. Ende onder wat Hemels teecken de Landen des| Wereldts zijn gelegen. Vorders een Chronyck van 't gedenckwaerdigste| 't zedert eenige Jaren voorgevallen.| [verschillende houtsneden: manen en zonnen, portret Magino, illustraties voor kroniek: veldslag en zeeslag.]| Dit is den Oprechten Waer segger, gedruckt by George Jafon, Imprimator| Ordinis, na de Copye van Bolonien, uyt des Autheurs eygen  schriften. Koopt geen| ander, dan daer dese Figuur op staet, op dat gy niet bedrogen wordt.||;4o:A B 4;UBL Thys. 12403);;;;;
BDA:702;1693;Amsterdam;Gillis Joosten Saeghman;?;Gegraveerde titelpagina (fol. 1r) [gravure: astrologen die metingen verrichten met een aardbol voor zich, daaronder allerlei wapens, van A'dam, Hoorn, Enkhuizen, Leiden enz.] Zaagmans| ALMANACH,| Na de| Nieuwe en Oude stijl,| Op het tegenwoordige| Iaar ons Heeren| JESU CHRISTI.| Met Privilegie| voor 15 Jaaren| T'AMSTELDAM| Bij Gillis Ioosten Zaagman| op de Voor borghwal|| [zie verder] (fol. A1r) [In zwart en rood] Zaagmans| Almanach| Na de Nieuwe en Oude stijl,| Op 't Jaar onses Heeren| Jesu Christi, 1693.| Voorsien met de Jaar, Paarde, Beesten,| en Leer markten: 't Reysen der Boodens: de| Vacantien: oock het afrijden der | Post wagens: en Poort klock, en de| Water Getijden, &c.| Met Previlegie voor 15. Jaren.| [houtsnede koopmansbeurs Amsterdam, met naast de toren vogels?]| t' Amsterdam, gedrukt by Gillis Joosten Zaagman||;12o: 1 A B 6;UBA OK 91 34;;;;;
BDA:703;1693;Amsterdam;Gillis Joosten Saeghman;?;[exemplaar zoek] Zaagmans [..] Almanach;?;UBL;;;;;
BDA:704;1693;Leiden;Johannes van Hoogeveen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant|  in 'sGravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur|  de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede op wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede koopmansbeurs Amsterdam]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burghwal.||;4o:A D 4;GAL Stadsarchief inv. nr. 373;;;Amsterdam;Gillis Joosten Saeghman;
BDA:705;1693;Leiden;Johannes van Hoogeveen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant|  in 'sGravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur|  de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede op wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede koopmansbeurs Amsterdam]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burghwal.||;4o:A D 4;GAL Stadsarchief inv. nr. 373;;;Amsterdam;Gillis Joosten Saeghman;
BDA:706;1693;Leiden;Johannes van Hoogeveen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant|  in 'sGravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur|  de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede op wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede koopmansbeurs Amsterdam]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burghwal.||;4o:A D 4;GAL Stadsarchief inv. nr. 373;;;Amsterdam;Gillis Joosten Saeghman;
BDA:707;1693;Leiden;Johannes van Hoogeveen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant|  in 'sGravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur|  de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede op wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede koopmansbeurs Amsterdam]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burghwal.||;4o:A D 4;GAL Stadsarchief inv. nr. 373;;;Amsterdam;Gillis Joosten Saeghman;
BDA:708;1693;Amsterdam;Hendrick Doncker;Dirck Rembrantsz van Nierop;(fol. *1r) ALMANACH| Na den Nieuwen Stijl,| Van Acht achter een volgende Jaaren,| Gecalculeert op den Meridiaen| Der Stadt Amsterdam,| Hier voor is by gevoeght een Eeuwigh | durende  Almanach, om door 't tellen op de vingeren,| de onbeweeglijcke Feest dagen te vinden.| Van nieus Verbeetert en Vermeerdert, en de| Tafelen van de lenghte der dagen en nachten op| seventhien  verscheyden Aert kloots.| breette gestelt, DOOR. [portret van Dirck Van Nierop (terwijl Pieter hem berekent heeft!) met op de rand zijn naam]| t' AMSTERDAM,| [lijn]| Gedruckt by Hendrick Doncker,  Boeck verkooper, en| Graet boogh maker in de Nieuwe brugh steegh.||;8o:* 8 93 98 4;UBL 1190 H 36;;;;;
BDA:709;1693;Amsterdam;Hendrick Doncker;Dirck Rembrantsz Van Nierop;(fol. A1r) ALMANACH, Na den Nieuwen stijl,| Van Negen Achter een volgende Iaren:| Dat is,| Van het Jaar 1693 tot het Jaar 1700.| Gestelt op den Meridiaen deser Landen.| Waar in dat alle de Eclipsen van Son en Maan, soo wel in't particulier| over dese Landen, als oock in 't generaal over de geheele Aard | kloot beschreven zijn: zijnde seer nut en vermakelijk voor| alle  Schippers, Stuur lieden, en alle| die dese Konst beminnen.| By een gestelt, door| DIRCK REMBRANTSZ van NIEROP.| Liefhebber der Mathematische Konsten.| [houtsnede zon met twee manen, met in letters eromheen: 'Afgaande maan Wassende maan']| t' AMSTERDAM,| By Hendrik Doncker, Boeckverkooper en Graedboog maker, in de Nieuwe brug | steeg, in 't Stuurmans Gereetschap, 1693.| Met Previligie voor 15 Jaren.||;4o:A D 4 ( D4);UBN 288 c 96 (3);;;;;
BDA:710;1693;Amsterdam;Hendrick Doncker;Dirck Rembrantsz Van Nierop;(fol. A1r) ALMANACH, Na den Nieuwen stijl,| Van Negen Achter een volgende Iaren:| Dat is,| Van het Jaar 1693 tot het Jaar 1700.| Gestelt op den Meridiaen deser Landen.| Waar in dat alle de Eclipsen van Son en Maan, soo wel in't particulier| over dese Landen, als oock in 't generaal over de geheele Aard | kloot beschreven zijn: zijnde seer nut en vermakelijk voor| alle  Schippers, Stuur lieden, en alle| die dese Konst beminnen.| By een gestelt, door| DIRCK REMBRANTSZ van NIEROP.| Liefhebber der Mathematische Konsten.| [houtsnede zon met twee manen, met in letters eromheen: 'Afgaande maan Wassende maan']| t' AMSTERDAM,| By Hendrik Doncker, Boeckverkooper en Graedboog maker, in de Nieuwe brug | steeg, in 't Stuurmans Gereetschap, 1693.| Met Previligie voor 15 Jaren.||;4o:A D 4 ( D4);UBN 288 c 96 (3);;;;;
BDA:711;1693;Amsterdam;Jacob en Casparus Lootsman;Dirck Rembrantsz van Nierop;(fol. *1r) ALMANACH,| Na den Nieuwen Stijl,| Van Acht achter een volgende Jaaren,| Gecalculeert op den Meridiaen| der Stadt Amsterdam.| Hier voor is by gevoeght een Eeuwigh | duurende  Almanach, om door t tellen op de vingeren,| de onbeweegelijcke Feest dagen te vinden.| Van nieus Verbeetert en Vermeerdert, en de| Tafelen van de lenghte der dagen en nachten| op seventhien verscheyden Aerdt | kloots breette gestelt,| DOOR| [portret van Van Nierop met: DIRCK REMBRANTZ VAN NIEROP]| 't AMSTERDAM,| Gedruckt by Jacob en Casparus Loots Man, Boek | verkoopers, op 't Water, in de Loots Man.||;8o:* 8 x 4 2x 4 95 4 96 4 [97] 4 [98] 4;KBH 537 J 17:1a;;;;;
BDA:712;1693;Amsterdam;Jacob van Royen;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] ALMANACH| Na de Nieuw en Ouden stijl,| Op 't Iaer onses Heeren| JESU CHRISTI, 1693.| Beginnende met den 1 Ianuari, 1693.| en eyndigende met den 28  Februari, 1694.| Voorsien met al de Jaer marcten, Paerde | de, Beeste, en Leer marcten.| Oock de Vacantien voor den Hove van| Hollant, etc. de Poortklock van Amsterdam,| 't Varen van de  Treck schuyten, 't Reysen| der Posten en Boden, de Post wagen van| Amsterdam op 's Gravenhage en Aern | hem, etc. Nevens de uren van de| Maens op en ondergangh.| Door Pieter van Nierop.| [houtsnede koopmansbeurs Amsterdam met daarin gedrukt: Ao 1693. Ornamenten aan de zijkant]| t' AMSTERDAM,| [lijn]| By Jacob van Royen, in de Kalver straet,| by het Wees huys.||;12o:[A] 12;GAA IJ 1 1693;Vier bijwerkjes: A B 12 Naam Wyser, [...] t' Amsterdam, By Jacob van Rooyen, [...]. En: A 12 Naem Register Van al de Predicanten, [...].t' Amsterdam, By Jacob van Royen, [...]. En: A 12 Lyste Van de Capiteinen, Luitenanten en Officieren [...] t' Amsterdam, gedruckt by Jacob van Rooyen. En: A B 6 Ordonnantie van de Krygs Raad, Op 't waken van de Schutters [...].;;;;
BDA:713;1693;Amsterdam;Johannes (I) Stichter;?;[exemplaar zoek] Borger Wacht Almanach voor 1693, uitgegeven door Johannes Stichter in Amsterdam;16o;UBA;;;;;
BDA:714;1693;Rotterdam;Cornelis (II) Stichter/ Joannes van Weert;Isaac Haringhuysen/ Pieter Rembrantsz van Nierop;[exemplaar onbekend] I. Haringhuysens Nieropper Almanach [...] Op het Jaer onses Heeren, 1693 [..] Rotterdam, By J. van  Weert en C. Stichter, Boeckdruckers in de Begijne straet.;16o?;Onbekend;;;;;
BDA:715;1694;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burgwal.||;4o:A D 4;UBA O 75 150;;;Amsterdam;Gillis Joosten Saeghman;
BDA:716;1694;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burgwal.||;4o:A D 4;UBA O 75 150;;;Amsterdam;Gillis Joosten Saeghman;
BDA:717;1694;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burgwal.||;4o:A D 4;UBA O 75 150;;;Amsterdam;Gillis Joosten Saeghman;
BDA:718;1694;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burgwal.||;4o:A D 4;UBA O 75 150;;;Amsterdam;Gillis Joosten Saeghman;
BDA:719;1694;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burgwal.||;4o:A D 4;UBA O 75 150;;;Amsterdam;Gillis Joosten Saeghman;
BDA:720;1694;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burgwal.||;4o:A D 4;UBA O 75 150;;;Amsterdam;Gillis Joosten Saeghman;
BDA:721;1694;Amsterdam;Johannes (I) Stichter;Pieter Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] COMPTOIR| Almanach| Op 't Iaar| Onses Heeren JESU CHRISTI| M. DC. LXXXXIIII. na de Nieuwe en Oude stijl.| Voorsien met de Iaar marckten, Paarde, Beeste, en| Leer markten: Alsmede de Vacantien voor den Hove van Hollant| in 's Gravenhage,  Uytrecht, Vrieslant, Amsterdam, etc. Ook op wat uur| de Post wagens, Treck schuyten en Boodens moeten afvaren.| Noch zijn hier in gesteldt de dagelijckse uuren van des Maens| Op en  Ondergang. Alsmede wat uur en plaets het met de Nieuwe en Volle| Maen hoog en laeg Water is, door Pieter Rembrantsz van Nierop.| Met Privilegie voor 15. Jaren.| [houtsnede drie mannen met in het  midden een wapen met daarin een snoeiende man]| t' AMSTERDAM,| By Gillis Joosten Zaagman, Boeck verkooper, woont op de Voor burgwal.||;4o:A D 4;UBA O 75 150;;;Amsterdam;Gillis Joosten Saeghman;
BDA:722;1694;Amsterdam;Johannes (I) van Keulen;?;[exemplaar onbekend] Almanach nae de Nieuwe stijl der 7 jaren 1694 1700. Amsterdam Johannes van Keulen.;?;Onbekend;;;;;
BDA:723;1694;Amsterdam;wed. en erven Albert Magnus;Isaac Haringhuysen;(fol. A1r) [In zwart en rood] NIEUW GEINVENTEERDE| Koopmans Comptoir  en Schrijf | ALMANACH,| Op 't Jaar onzes Heeren Jesu Christi| MDCXCIV.| Na de Nieuwe en Oude Stijl.| Versien met Jaar markten, Paarde  Beeste  en Leer markten, de| dagelyksche uuren van des Maans Op  en Ondergang, &c.| door Isaak Haringhuysen.| [houtsnede Atlas draagt een armilarsfeer]| t'  AMSTERDAM,| By de Erfgenamen van ALBERT MAGNUS, op de Nieuwen| Dijk, in den Atlas, MDCXCIV.| Met Privilegie.||;4o:A O 4 P 2;GAL Rechterlijk archief inv. nr. 198;;;;;
BDA:724;1694;Enkhuizen;Jan Jansz Pottjen;Isaac Haringhuysen;(fol. A1r) [In zwart en rood] Almanach,| Na de Nieuwe en Oude stijl,| op het Iaer na de Geboorte onses| Heeren Iesu Christi, 1694.| Met de Maens op en onder gangh: Als mede een| Dagh Tafel der Water getijden van de voor | naemste Zee plaetsen in Europa, door| ISAAC HARINGH HUYSEN.| Met Previlegie.| [houtsnede wapen van Enkhuizen]| t' Enchuysen, Gedruckt by Jan Jansz. Pottjen. 1694.||;16o:[A] 8 B D 8;HABW T 48 Helmst. 12o;Vier bijwerkjes: A 8 By voeghsel op de Almanach, [...] Isaac haringh huysen, [...] t'Enchuysen, Gedruckt by Jan Pottjen. En:  [A] 8 Den onvervalschten Italiaenschen Waerseggher, Op 't Iaer ons Heeren 1694, [...] Dr. Antonio Magino, [...] Gedruckt na de Copia van Balonia. En: [A] 8 Chronijcxken, [...] 't sedert den jaer 1650. [...] t'Enchuysen, By jan Jansz. Pottjen. En: [A] 8 Raedt om Quade Hoofden te Herbacken, [...] Gedruckt voor de Liefhebbers.;;;;
BDA:725;1694;Groningen;wed. Gerrit Klaessen Fossema;A. Esseni ter Cas;(fol. A1r) [In zwart en rood] Old Ambter Kuypers| ALMANACH.| Op het Iaer ons Heeren I. Chr.| M DC XCIV.| Door A. ESSENI ter Cas| [houtsnede van werkende kuiper]| Tot Groningen,| By de Weduwe van G.K. Fossema,||;16o:[A] 8 B 8;SBL A 354;Een bijwerkje: C 8 Kleyne Practica [...] [1694] [zelfde drukker].;AFBEELDING  96,1 [FOTO];;;
BDA:726;1694;Groningen;wed. Gerrit Klaessen Fossema;Gysbertus Anhalt;(fol. A1r) [In zwart en rood] Oprechte Groninger| ALMANACH.| Op het Iaer onses Heeren ende Sa | lichmakers Iesu Christi.| M DC XCIV.| Door G. Anhalt, Ingen. en Lantm.| Liefhebber en onderw. der Mathem. konsten.| [houtsnede stadsgezicht]| Gedruckt tot Groningen,| [lijn]| By de Weduwe van G.K. Fossema,| Boeckdrucker by 't Kijk in't Iat.||;16o:[A] 8 B 8;SBL A 354;Een bijwerkje: C 8 Practica Astrologica [1694] Gysbertum Anhalt [zelfde drukker].;AFBEELDING  95,1 [FOTO];;;
BDA:727;1694;Leeuwarden;Johannes de Ruyter;?;(fol. A1r) [In zwart en rood] Nieuw Worckummer| Almanach| Over 't Iaer onses Heeren, 1694.| Door een Liefhebber der Mathema | tische Konsten.| [houtsnede: man tuurt naar de hemel]| Tot Leeuwarden gedruckt by Johannes de Ruyter, in de Peperstraet.||;16o:[A] 8 B 8;SBL A 354;Een bijwerkje: C 8 Mengel moes Van veelderleije seer Aerdige Kluchten [...] Gedrukt voor Tjerk Kraemer.;AFBEELDING  92,1-92,2 [FOTO'S];;;
BDA:728;1694;Leeuwarden;Johannes de Ruyter;Albert Jans;(fol. A1r) [In zwart en rood] Nieuw Sneecker| Almanach| Over 't Iaer onses Heeren, 1694.| Door Albert Jans, Lief hebber der| Mathematische Konsten.| [houtsnede: wapen van Sneek, met opschrift: S.P.O.S.]| Tot Leeuwarden gedruckt by Johannes| de Ruyter, in de Peperstraet.||;16o:[A] 8 B 8;SBL A 354;Een bijwerkje: C 8 Prognosticatie Op 't Jaar onses Heilands 1694. [...] A. de Venne [...] [Leeuwarden/ J. de Ruyter].;AFBEELDING  94,1-94,2 [FOTO EN DIA];;;
BDA:729;1694;Leeuwarden;Johannes de Ruyter;Ate Lieuwes;(fol. A1r) [In zwart en rood] Onvervalscht Billants| ALMANACH.| Over 't Iaer onses Heeren 1694.| Door Ate Lieuwes, Liefhebber der| Mathematische Konsten, en Architeck| op het Bildt.| [houtsnede: hand uit een wolk die graanaren draagt]| Gedrukt by Johannes de  Ruyter, 1694.||;16o:[A] 8 B 8;SBL A 354;Een bijwerkje: C 8 Na Reeden over het Billants Almanach [..] 1694 [...] Ate Lieuwes [...] Johannes de Ruyter [...].;AFBEELDING  89,1 [FOTO];;;
